FIPS,State,County,PctEmpAgriculture,PctEmpMining,PctEmpConstruction,PctEmpManufacturing,PctEmpTrade,PctEmpTrans,PctEmpInformation,PctEmpFIRE,PctEmpServices,PctEmpGovt,VetsPct
00000,US,United States,1.201674306,0.457961719,6.804088111,10.02216341,13.44038094,5.654194956,1.924477241,6.655580371,49.14160969,4.697869257,6.854719591
01000,AL,Alabama,1.003451882,0.375966658,6.891479883,14.17811121,14.07556231,5.649943389,1.376336092,5.545186159,45.46624788,5.437714535,8.416338597
01001,AL,Autauga,0.579799776,0.193266592,7.181786556,12.08689266,14.78489428,4.45672761,1.202118202,6.084032314,44.29670287,9.133779135,11.39941624
01003,AL,Baldwin,1.534009792,0.216543544,8.686653827,9.465635689,16.50138454,4.650895398,1.364415955,7.13348089,45.3131737,5.133806663,11.19863959
01005,AL,Barbour,5.478331971,0,4.590585212,25.4175914,10.75808901,6.366078729,0.58404392,3.87805163,35.79021142,7.137016704,7.226806702
01007,AL,Bibb,1.398516357,2.237626171,11.62592728,13.48656208,14.6418582,5.630548462,1.726863675,6.068344886,37.91803478,5.265718108,6.421348315
01009,AL,Blount,1.456030358,0.37122587,9.52400594,17.03514272,15.88434252,7.556508827,0.837320574,4.458835176,39.4984326,3.37815542,7.128778651
01011,AL,Bullock,4.085908853,0.314300681,4.793085385,42.64012572,6.652697748,2.776322682,1.545311682,2.357255107,25.90361446,8.931377685,4.057899295
01013,AL,Butler,2.391965112,0.066076384,4.387471918,24.79185939,11.77481168,4.889652438,1.123298533,4.268534426,39.92335139,6.382978723,6.784581111
01015,AL,Calhoun,0.658203085,0.303629287,5.218755731,18.07918815,15.30780674,4.462739185,1.381615145,3.704684857,43.72669289,7.156684939,9.816641292
01017,AL,Chambers,2.216048585,0.051686264,4.72929319,30.70810182,9.910841194,4.74867554,1.557048714,3.333764052,39.24925701,3.495283628,8.034677887
01019,AL,Cherokee,3.410251174,0,9.832550541,20.59424137,11.87461711,6.86134368,0.336940984,3.21625485,38.23769655,5.636103737,7.338036566
01021,AL,Chilton,0.570944036,1.317128321,16.15036744,14.60146976,16.65912945,5.313736574,0.503109101,6.74392312,33.37478802,4.765404183,5.904080675
01023,AL,Choctaw,6.311637081,2.958579882,9.489371028,16.61187815,15.82292352,6.136313829,0.876616261,4.120096428,34.42910366,3.243480167,6.731334509
01025,AL,Clarke,3.526004282,0.226671704,9.62095454,14.78403224,15.5773832,8.034252613,0.642236494,7.001637073,37.42601687,3.160810981,6.659322501
01027,AL,Clay,2.466408982,0,8.724461623,27.53543162,13.36278299,6.055586232,0.699429413,3.975704031,31.52954169,5.650653414,5.265518479
01029,AL,Cleburne,2.444521498,0,13.38418863,21.01248266,13.43619972,3.918169209,0.450762829,4.091539528,35.36754508,5.894590846,7.006808584
01031,AL,Coffee,2.959429418,0.314931456,4.81659874,9.934234902,13.46331975,10.99018155,1.014264542,3.941274546,43.16413486,9.401630233,15.1475393
01033,AL,Colbert,0.931739113,0.823769345,8.653576998,19.22661655,13.38425241,6.362218579,1.395609229,3.582996761,41.30843364,4.33078738,7.748937122
01035,AL,Conecuh,2.856439301,0,5.368135927,26.10194533,13.64196011,5.072642206,0.861856686,7.658212263,31.56857917,6.870229008,5.929023266
01037,AL,Coosa,1.041666667,2.010658915,9.035852713,23.88565891,16.08527132,5.402131783,0.169573643,2.882751938,34.68992248,4.796511628,8.681672026
01039,AL,Covington,4.354443783,1.336774535,6.895638939,14.3802528,12.94421283,8.655946,1.131625968,3.626497254,40.39441466,6.280193237,9.36212579
01041,AL,Crenshaw,4.133971292,0.4784689,6.33492823,22.67942584,14.66028708,7.751196172,1.167464115,4.133971292,33.37799043,5.282296651,5.638214565
01043,AL,Cullman,2.040816327,0.150403236,10.34670539,15.6782408,16.26170163,5.723102456,0.474548142,4.566553432,40.84744444,3.910484143,7.509934168
01045,AL,Dale,2.039184326,0.142800023,7.025761124,10.5957617,15.99931456,10.74427372,0.359856058,3.558576569,42.10887074,7.425601188,15.4072315
01047,AL,Dallas,1.011940903,0.37779127,4.67516697,24.29332794,13.1147541,4.735883424,1.666329353,5.349794239,40.18754638,4.587465425,6.444773507
01049,AL,DeKalb,2.78687429,0.016707879,8.390697053,26.31491011,10.93697788,7.498496291,2.228831117,4.357414957,34.72231504,2.746775379,6.616274557
01051,AL,Elmore,0.877239478,0.40019082,6.922506096,10.91911375,15.00318032,5.759037422,0.747376232,5.353546062,43.35842256,10.65938726,10.07739223
01053,AL,Escambia,2.160160469,0.740626447,6.59620429,15.36028391,17.44329579,4.250887209,0.825489894,2.476469681,42.01512112,8.131461194,7.289876924
01055,AL,Etowah,0.503916808,0.107654954,7.061706904,17.49965642,15.74969078,4.565028174,1.021576802,3.089926245,45.62508589,4.775757021,7.451246606
01057,AL,Fayette,1.001112347,0.810424281,4.481169554,25.94946766,16.98712856,6.324487526,2.129350072,2.240584777,37.47020499,2.606070237,6.472919419
01059,AL,Franklin,1.993712139,0.099685607,9.738516985,33.11862587,11.11877923,5.152979066,1.081205429,3.450655625,31.71535925,2.530480791,5.222259358
01061,AL,Geneva,3.576537911,0.209823558,8.078206962,13.37148307,17.33905579,8.431092036,1.087267525,3.280877444,40.35288507,4.272770625,11.02121887
01063,AL,Greene,2.765185857,0,12.51133273,24.16137806,7.479601088,3.309156845,0.453309157,8.431550317,28.78513146,12.10335449,9.212675596
01065,AL,Hale,3.338867368,0,4.021398266,19.8487364,15.58752998,4.316546763,0.055340343,1.309721454,48.3490131,3.172846338,7.605907845
01067,AL,Henry,3.884588318,0.070372977,4.644616467,12.35749472,15.51020408,7.811400422,0.830401126,2.913441239,47.82547502,4.15200563,9.350553506
01069,AL,Houston,1.048338837,0.024379973,6.325494803,9.031671801,17.42503158,8.55958687,0.926438973,3.670294111,47.77144884,5.217314214,9.632639034
01071,AL,Jackson,1.199838677,0.030248034,7.919943537,26.05363985,11.67574108,4.895140149,1.204880016,3.145795523,40.12401694,3.750756201,7.222959122
01073,AL,Jefferson,0.222686061,0.330458324,5.215917833,9.341453043,13.5104867,5.802172975,2.055139146,8.800319421,50.33289294,4.388473562,6.879003552
01075,AL,Lamar,2.250984806,0.675295442,4.370662165,29.46914275,14.76270869,2.344775839,1.650722191,4.276871131,33.74601388,6.45282311,5.649303008
01077,AL,Lauderdale,0.750339439,0.092899169,7.046044639,14.02301041,18.2272933,5.523927491,1.148138444,4.261451609,44.12948715,4.797408351,7.399523389
01079,AL,Lawrence,1.279505846,0,8.199132289,22.50900802,17.5233473,6.478417531,0.522097213,3.478196926,37.07625561,2.934039268,6.894414749
01081,AL,Lee,0.344006351,0.215476506,5.620030494,11.93059388,12.83912348,4.590531635,1.316800867,6.180773447,53.30208294,3.660580401,7.839793588
01083,AL,Limestone,1.592974351,0.237529691,8.470439539,18.24620279,13.13168733,4.284251128,0.930506222,3.77214583,42.84686962,6.487393493,8.84965904
01085,AL,Lowndes,4.183757178,0.765654908,5.168170632,24.20016407,14.57478808,8.394859174,0.082034455,1.968826907,35.3841947,5.277549904,5.278959219
01087,AL,Macon,1.323251418,0.472589792,3.74021064,12.48987308,8.452605995,4.968944099,0.459087227,3.375641372,58.0205239,6.697272482,8.468974119
01089,AL,Madison,0.350979974,0.157115467,5.420217299,11.9977631,12.47816361,3.910311035,1.657435023,3.922028121,51.188219,8.917767363,11.42311951
01091,AL,Marengo,2.790254526,0.408329931,7.390771744,18.07540493,12.9576698,5.526065061,0.816659861,2.3547026,41.69048591,7.989655642,10.32275273
01093,AL,Marion,1.458422175,0.614072495,8.921108742,20.6652452,12.3326226,7.718550107,0.707889126,6.038379531,37.62899787,3.914712154,6.461352657
01095,AL,Marshall,1.62152795,0.094073377,8.568104174,20.90409467,14.71753231,5.451304649,1.926028618,4.008020993,38.48838936,4.2209239,7.964797087
01097,AL,Mobile,0.710693323,0.519964125,7.584891523,12.17260992,13.86816979,6.288387089,1.637092288,5.738337704,47.36271471,4.117139516,8.728121132
01099,AL,Monroe,4.274292743,0.138376384,5.565805658,19.32656827,17.38929889,5.227552276,0.584255843,3.505535055,37.65375154,6.334563346,6.639162171
01101,AL,Montgomery,0.403981383,0.022163567,4.428683686,11.9814229,12.84580202,5.417984727,1.30966533,5.073442002,48.2057585,10.31109589,9.31331891
01103,AL,Morgan,1.20782387,0.087469525,8.361714403,21.2606778,14.2984758,4.302756221,1.339958685,3.413172538,41.78437832,3.943572851,7.885852602
01105,AL,Perry,2.413087935,0,4.703476483,15.33742331,11.00204499,8.302658487,1.717791411,0,54.5603272,1.963190184,3.212616822
01107,AL,Pickens,2.030162413,0,10.02030162,20.89617169,12.26798144,8.584686775,0.638051044,2.798723898,36.78944316,5.974477958,7.17367506
01109,AL,Pike,1.184520306,0.139788111,4.789582107,15.25897587,17.39258387,8.225426722,1.353737493,3.605061801,41.68628605,6.364037669,7.085966421
01111,AL,Randolph,3.879310345,0,7.495210728,23.76676245,13.60153257,6.657088123,1.221264368,4.980842912,34.6144636,3.783524904,6.749319275
01113,AL,Russell,1.659878246,0,6.63513336,14.47904349,15.60022774,6.297902159,1.248193404,6.670170368,39.86335567,7.546095563,14.69310409
01115,AL,St. Clair,0.190147364,0.170131852,10.54817484,14.00085066,13.38287173,6.132252496,1.363556757,6.359928945,43.02584503,4.826240336,8.313862649
01117,AL,Shelby,0.304205029,0.499829502,7.131319658,7.978427466,14.6574777,6.067948097,1.577558822,10.95497048,46.84577972,3.982483533,7.086217822
01119,AL,Sumter,2.765082267,0,5.758683729,13.34552102,14.80804388,4.044789762,1.393967093,2.07952468,50.34277879,5.461608775,4.069246841
01121,AL,Talladega,0.992916576,0.760926722,6.443131554,19.76862879,13.91320486,6.848340499,1.132110489,3.591202945,40.5982245,5.951313063,7.684437348
01123,AL,Tallapoosa,0.770250647,0.391438854,8.592714187,22.62769114,13.8960793,5.322305701,0.656607109,4.305827388,39.18176653,4.255319149,8.176081363
01125,AL,Tuscaloosa,0.51767378,0.759002508,7.184024985,14.82610136,13.07433871,4.295651351,1.013580656,4.484928784,50.70174608,3.142951782,6.583365474
